deal_price,price_per_sqm,region_code,region_name,city,district,street,area,realestate_type_name,purpose_name,wall_material_name,floor,area_category,price_per_sqm_category,period_start_date,year_build,year,month
146286.0,1890.0,34.0,Волгоградская область,Петров Вал,Камышинский,Р.Зорге,77.4,Помещение,Нежилое помещение,Не указано,1.0,50-100 кв.м,До 10 тыс/кв.м,2024-01-01,,2024,1
35000.0,972.2,8.0,Республика Калмыкия,Не указано,Яшкульский,Не указано,36.0,Здание,Нежилое здание,Не указано,1.0,30-50 кв.м,До 10 тыс/кв.м,2024-01-01,2021.0,2024,1
65000.0,464.9,69.0,Тверская область,Кимры,Не указано,Урицкого,139.8,Здание,Нежилое здание,Кирпич,2.0,100-200 кв.м,До 10 тыс/кв.м,2024-01-01,1880.0,2024,1
736802.0,13569.1,12.0,Республика Марий Эл,Суслонгер,Звениговский,Строителей,54.3,Здание,Нежилое здание,Прочие материалы,1.0,50-100 кв.м,10-50 тыс/кв.м,2024-01-01,2013.0,2024,1
73128.0,4748.6,32.0,Брянская область,Брянск,Не указано,Фокина,15.4,Помещение,Нежилое помещение,Кирпич,1.0,До 30 кв.м,До 10 тыс/кв.м,2024-01-01,,2024,1
2448000.0,6106.3,45.0,Курганская область,Макушино,Макушинский,Гоголя,400.9,Здание,Нежилое здание,Кирпич,1.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,1984.0,2024,1
2175235.44,140.6,66.0,Свердловская область,Екатеринбург,Не указано,Сибирский ,15471.8,Помещение,Нежилое помещение,Блоки,1.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,1981.0,2024,1
12000.0,22.3,78.0,Санкт-Петербург,Не указано,Не указано,Московский,537.7,Помещение,Нежилое помещение,Кирпич,1.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,1994.0,2024,1
655200.0,9000.0,69.0,Тверская область,Вышний Волочек,Не указано,Казанский,72.8,Помещение,Нежилое помещение,Кирпич,1.0,50-100 кв.м,До 10 тыс/кв.м,2024-01-01,1961.0,2024,1
250000.0,1639.3,39.0,Калининградская область,Зеленоградск,Зеленоградский,Московская,152.5,Здание,Нежилое здание,Кирпич,2.0,100-200 кв.м,До 10 тыс/кв.м,2024-01-01,2011.0,2024,1
6000.0,98.4,75.0,Забайкальский край,Прииск Большая Речка,Красночикойский,Советская,61.0,Здание,Нежилое здание,Дерево,1.0,50-100 кв.м,До 10 тыс/кв.м,2024-01-01,2008.0,2024,1
2400000.0,18072.3,63.0,Самарская область,Самара,Не указано,Победы,132.8,Помещение,Нежилое помещение,Кирпич,1.0,100-200 кв.м,10-50 тыс/кв.м,2024-01-01,1958.0,2024,1
4752000.0,5214.5,1.0,Республика Адыгея,Энем,Тахтамукайский,Седина,911.3,Здание,Нежилое здание,Блоки,2.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,0.0,2024,1
8893512.0,2793.4,27.0,Хабаровский край,Хабаровск,Не указано,Хабаровская,3183.8,Здание,Нежилое здание,Блоки,1.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,2005.0,2024,1
16128.0,401.2,89.0,Ямало-Ненецкий автономный округ,Надым,Не указано,Не указано,40.2,Здание,Нежилое здание,Железобетон,1.0,30-50 кв.м,До 10 тыс/кв.м,2024-01-01,1989.0,2024,1
70000.0,271.5,34.0,Волгоградская область,Фролово,Не указано,Фроловская,257.8,Здание,Нежилое здание,Прочие материалы,2.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,2018.0,2024,1
800000.0,206.4,69.0,Тверская область,Тверь,Не указано,Московское,3876.1,Здание,Нежилое здание,Железобетон,2.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,1977.0,2024,1
24000.0,234.4,61.0,Ростовская область,Ростов-на-Дону,Не указано,Стартовая,102.4,Здание,Нежилое здание,Кирпич,1.0,100-200 кв.м,До 10 тыс/кв.м,2024-01-01,2005.0,2024,1
2400000.0,3009.4,76.0,Ярославская область,Ярославль,Не указано,Балтийская,797.5,Здание,Нежилое здание,Панели,2.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,2005.0,2024,1
500.0,17.4,30.0,Астраханская область,Белячий,Красноярский,Солнечная,28.8,Здание,Нежилое здание,Блоки,1.0,До 30 кв.м,До 10 тыс/кв.м,2024-01-01,2012.0,2024,1
1200000.0,4282.7,27.0,Хабаровский край,Хабаровск,Не указано,Джамбула,280.2,Помещение,Нежилое помещение,Не указано,1.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,1957.0,2024,1
10817.0,39.1,28.0,Амурская область,Тында,Не указано,Амурская,276.3,Помещение,Нежилое помещение,Не указано,1.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,,2024,1
15000.0,122.1,43.0,Кировская область,Сунцовы,Слободской,Не указано,122.8,Здание,Нежилое здание,Дерево,1.0,100-200 кв.м,До 10 тыс/кв.м,2024-01-01,1988.0,2024,1
60000.0,644.5,50.0,Московская область,г.Химки,Не указано,Юбилейный,93.1,Помещение,Нежилое помещение,Не указано,1.0,50-100 кв.м,До 10 тыс/кв.м,2024-01-01,,2024,1
255240.0,1800.0,25.0,Приморский край,Находка,Не указано,Энтузиастов,141.8,Помещение,Нежилое помещение,Не указано,,100-200 кв.м,До 10 тыс/кв.м,2024-01-01,2013.0,2024,1
181468.8,6746.1,72.0,Тюменская область,Тюмень,Не указано,Володарского,26.9,Помещение,Нежилое помещение,Кирпич,1.0,До 30 кв.м,До 10 тыс/кв.м,2024-01-01,1956.0,2024,1
2803870.08,51923.5,57.0,,Орёл,Не указано,Московское,54.0,Помещение,Нежилое помещение,Блоки,1.0,50-100 кв.м,50-100 тыс/кв.м,2024-01-01,1975.0,2024,1
100000.0,30.4,78.0,Санкт-Петербург,Не указано,Не указано,Непокорённых,3294.4,Помещение,Нежилое помещение,Блоки,1.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,1979.0,2024,1
15989.19,637.0,66.0,Свердловская область,Заречный,Не указано,Не указано,25.1,Помещение,Нежилое помещение,Кирпич,1.0,До 30 кв.м,До 10 тыс/кв.м,2024-01-01,1993.0,2024,1
1158888.0,24.0,28.0,Амурская область,Благовещенск,Не указано,Воронкова,48365.9,Здание,Нежилое здание,Не указано,,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,1994.0,2024,1
81879.0,14.1,50.0,Московская область,Черноголовка,Не указано,Школьный,5792.3,Здание,Нежилое здание,Кирпич,12.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,1975.0,2024,1
13196.4,458.2,27.0,Хабаровский край,Амурск,Не указано,Мира,28.8,Помещение,Нежилое помещение,Не указано,1.0,До 30 кв.м,До 10 тыс/кв.м,2024-01-01,1971.0,2024,1
1786320.0,10800.0,25.0,Приморский край,Владивосток,Владивостокский,Майора Филипова,165.4,Помещение,Нежилое помещение,Блоки,,100-200 кв.м,10-50 тыс/кв.м,2024-01-01,2022.0,2024,1
3624465.6,146.3,16.0,Республика Татарстан,Казань,Не указано,Ташаяк,24774.4,Здание,Нежилое здание,Кирпич,5.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,2008.0,2024,1
3919.0,142.0,74.0,Челябинская область,Коркино,Коркинский,Сакко и Ванцетти,27.6,Помещение,Нежилое помещение,Не указано,1.0,До 30 кв.м,До 10 тыс/кв.м,2024-01-01,1990.0,2024,1
1500.0,27.1,27.0,Хабаровский край,Новостройка,имени Лазо,Шоссейная,55.3,Здание,Нежилое здание,Не указано,1.0,50-100 кв.м,До 10 тыс/кв.м,2024-01-01,2024.0,2024,1
15850.0,37.5,70.0,,Томск,Не указано,Нижне-Луговая,422.9,Помещение,Нежилое помещение,Кирпич,1.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,1976.0,2024,1
70000.0,1437.4,23.0,Краснодарский край,Краснодар,Не указано,Красных Партизан,48.7,Помещение,Нежилое помещение,Блоки,1.0,30-50 кв.м,До 10 тыс/кв.м,2024-01-01,2017.0,2024,1
40800000.0,789168.3,36.0,Воронежская область,Россошь,Россошанский,Танкистов,51.7,Здание,Нежилое здание,Кирпич,1.0,50-100 кв.м,Свыше 200 тыс/кв.м,2024-01-01,2006.0,2024,1
562500.0,3000.0,61.0,Ростовская область,Ростов-на-Дону,Не указано,Пушкинская,187.5,Помещение,Нежилое помещение,Кирпич,1.0,100-200 кв.м,До 10 тыс/кв.м,2024-01-01,1968.0,2024,1
200000.0,175.7,66.0,Свердловская область,Косулино,Белоярский,Ленина,1138.2,Здание,Нежилое здание,Блоки,2.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,2023.0,2024,1
428000.0,231.0,78.0,Санкт-Петербург,Не указано,Не указано,Гражданская,1853.2,Помещение,Нежилое помещение,Кирпич,1.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,1917.0,2024,1
206635.86,1854.9,50.0,Московская область,Реутов,Не указано,Юбилейный,111.4,Помещение,Нежилое помещение,Блоки,1.0,100-200 кв.м,До 10 тыс/кв.м,2024-01-01,1985.0,2024,1
1460.14,48.7,78.0,Санкт-Петербург,Не указано,Не указано,Чкаловский,30.0,Помещение,Нежилое помещение,Кирпич,,До 30 кв.м,До 10 тыс/кв.м,2024-01-01,1914.0,2024,1
18240.0,23.2,21.0,Чувашская Республика,Нижнее Турмышево,Батыревский,Школьная,785.4,Здание,Нежилое здание,Кирпич,2.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,1992.0,2024,1
918000.0,23007.5,32.0,Брянская область,Брянск,Не указано,Ленина,39.9,Помещение,Нежилое помещение,Кирпич,1.0,30-50 кв.м,10-50 тыс/кв.м,2024-01-01,1960.0,2024,1
3748.0,29.4,26.0,Ставропольский край,Георгиевск,Не указано,Батакская,127.7,Здание,Нежилое здание,Кирпич,1.0,100-200 кв.м,До 10 тыс/кв.м,2024-01-01,1800.0,2024,1
300000.0,3783.1,39.0,Калининградская область,Калининград,Не указано,Мира,79.3,Помещение,Нежилое помещение,Кирпич,1.0,50-100 кв.м,До 10 тыс/кв.м,2024-01-01,2002.0,2024,1
1200.0,17.1,61.0,Ростовская область,Ростов-на-Дону,Не указано,Богданова,70.1,Помещение,Нежилое помещение,Кирпич,1.0,50-100 кв.м,До 10 тыс/кв.м,2024-01-01,1999.0,2024,1
2160000.0,3246.2,22.0,Алтайский край,Барнаул,Не указано,Балтийская,665.4,Здание,Нежилое здание,Блоки,2.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,2013.0,2024,1
428760.0,2246.0,91.0,Республика Крым,Зоркино,Нижнегорский,Крымская,190.9,Здание,Нежилое здание,Блоки,1.0,100-200 кв.м,До 10 тыс/кв.м,2024-01-01,1970.0,2024,1
295000.0,2491.6,66.0,Свердловская область,Екатеринбург,Не указано,Радищева,118.4,Помещение,Нежилое помещение,Панели,1.0,100-200 кв.м,До 10 тыс/кв.м,2024-01-01,2020.0,2024,1
15138.0,26.8,66.0,Свердловская область,Карпинск,Не указано,Луначарского,565.4,Здание,Нежилое здание,Кирпич,2.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,1970.0,2024,1
179900.0,223.2,27.0,Хабаровский край,Хабаровск,Не указано,Приемная,806.1,Здание,Нежилое здание,Кирпич,2.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,1983.0,2024,1
6000.0,59.1,3.0,Республика Бурятия,Бабушкинское,Кабанский,3 Интернационала,101.6,Здание,Нежилое здание,Блоки,1.0,100-200 кв.м,До 10 тыс/кв.м,2024-01-01,1999.0,2024,1
6000.0,44.8,75.0,Забайкальский край,Пешково,Нерчинский,Центральная,134.0,Здание,Нежилое здание,Кирпич,1.0,100-200 кв.м,До 10 тыс/кв.м,2024-01-01,1986.0,2024,1
243600.0,1560.5,34.0,Волгоградская область,Закутский,Среднеахтубинский,Ленина,156.1,Здание,Нежилое здание,Кирпич,1.0,100-200 кв.м,До 10 тыс/кв.м,2024-01-01,1960.0,2024,1
30000.0,212.8,27.0,Хабаровский край,Некрасовка,Хабаровский,Солнечная,141.0,Здание,Нежилое здание,Блоки,1.0,100-200 кв.м,До 10 тыс/кв.м,2024-01-01,1991.0,2024,1
720000.0,1582.1,33.0,Владимирская область,город Гороховец,Гороховецкий,Ленина,455.1,Здание,Нежилое здание,Кирпич,2.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,2009.0,2024,1
12000.0,92.2,23.0,Краснодарский край,Геленджик,Не указано,Солнечная,130.2,Здание,Нежилое здание,Кирпич,1.0,100-200 кв.м,До 10 тыс/кв.м,2024-01-01,1960.0,2024,1
290019.0,3545.5,25.0,Приморский край,Дальнегорск,Не указано,50 лет Октября,81.8,Помещение,Нежилое помещение,Не указано,1.0,50-100 кв.м,До 10 тыс/кв.м,2024-01-01,1978.0,2024,1
65000.0,901.5,26.0,Ставропольский край,Красный Пахарь,Минераловодский,Мира,72.1,Помещение,Нежилое помещение,Блоки,1.0,50-100 кв.м,До 10 тыс/кв.м,2024-01-01,2022.0,2024,1
175476.0,50.8,51.0,Мурманская область,Мурманск,Не указано,Шабалина,3456.1,Здание,Нежилое здание,Кирпич,6.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,1992.0,2024,1
1080000.0,10800.0,79.0,Еврейская автономная область,Биробиджан,Не указано,Саперная,100.0,Помещение,Нежилое помещение,Кирпич,1.0,50-100 кв.м,10-50 тыс/кв.м,2024-01-01,2023.0,2024,1
39345.0,1214.4,22.0,Алтайский край,Горняк,Локтевский,Пионерская,32.4,Помещение,Нежилое помещение,Блоки,,30-50 кв.м,До 10 тыс/кв.м,2024-01-01,1950.0,2024,1
4600.0,330.9,25.0,Приморский край,Находка,Не указано,Пирогова,13.9,Здание,Нежилое здание,Блоки,1.0,До 30 кв.м,До 10 тыс/кв.м,2024-01-01,,2024,1
780000.0,9252.7,50.0,Московская область,Пески,Коломна,1-я Заводская,84.3,Здание,Нежилое здание,Кирпич,1.0,50-100 кв.м,До 10 тыс/кв.м,2024-01-01,1962.0,2024,1
6000.0,77.9,4.0,Республика Алтай,Кош-Агач,Кош-Агачский,Чуйская,77.0,Помещение,Жилое помещение,Не указано,1.0,50-100 кв.м,До 10 тыс/кв.м,2024-01-01,,2024,1
367404.02,2727.6,66.0,Свердловская область,Екатеринбург,Не указано,Подгорная,134.7,Помещение,Нежилое помещение,Кирпич,1.0,100-200 кв.м,До 10 тыс/кв.м,2024-01-01,1963.0,2024,1
11761776.0,19589.9,87.0,Чукотский автономный округ,Билибино,Билибинский,Механизаторов,600.4,Здание,Нежилое здание,Блоки,2.0,Свыше 200 кв.м,10-50 тыс/кв.м,2024-01-01,,2024,1
1746480.0,37.2,34.0,Волгоградская область,Волгоград,Не указано,им. В.И. Ленина,46981.2,Здание,Нежилое здание,Не указано,6.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,2008.0,2024,1
207690.0,52.8,51.0,Мурманская область,Кировск,Не указано,Кирова,3936.6,Помещение,Нежилое помещение,Кирпич,1.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,1969.0,2024,1
1845700.0,1087.2,61.0,Ростовская область,Ростов-на-Дону,Не указано,Ворошиловский,1697.6,Помещение,Нежилое помещение,Кирпич,1.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,1979.0,2024,1
220632.0,22.4,52.0,,Сосновское,Сосновский,Профсоюзная,9846.1,Помещение,Нежилое помещение,Не указано,1.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,1986.0,2024,1
24025.32,15.4,16.0,Республика Татарстан,Елабуга,Елабужский,Тукая,1562.1,Здание,Нежилое здание,Кирпич,,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,1984.0,2024,1
32134.53,23.4,66.0,Свердловская область,Екатеринбург,Не указано,Ленина,1373.2,Помещение,Нежилое помещение,Кирпич,1.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,1977.0,2024,1
4650000.0,2353.7,77.0,Москва,муниципальный округ Арбат,Не указано,1-й Смоленский,1975.6,Здание,Нежилое здание,Кирпич,4.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,1910.0,2024,1
110000.0,370.4,66.0,Свердловская область,Верхняя Тура,Не указано,Мира,297.0,Помещение,Нежилое помещение,Не указано,1.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,1984.0,2024,1
160500.0,728.6,40.0,Калужская область,Калуга,Не указано,Чичерина,220.3,Помещение,Нежилое помещение,Кирпич,1.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,1953.0,2024,1
35268566.4,36284.5,86.0,Ханты-Мансийский автономный округ,Нижневартовск,Не указано,Интернациональная,972.0,Здание,Нежилое здание,Не указано,2.0,Свыше 200 кв.м,10-50 тыс/кв.м,2024-01-01,2014.0,2024,1
108276.0,5496.2,22.0,Алтайский край,Барнаул,Не указано,Змеиногорский,19.7,Здание,Нежилое здание,Дерево,1.0,До 30 кв.м,До 10 тыс/кв.м,2024-01-01,2006.0,2024,1
552000.0,7005.1,26.0,Ставропольский край,Новоселицкое,Новоселицкий,Новоселицкая,78.8,Здание,Нежилое здание,Камень,1.0,50-100 кв.м,До 10 тыс/кв.м,2024-01-01,2002.0,2024,1
75000.0,1184.8,27.0,Хабаровский край,Комсомольск-на-Амуре,Не указано,Советская,63.3,Помещение,Нежилое помещение,Кирпич,1.0,50-100 кв.м,До 10 тыс/кв.м,2024-01-01,1974.0,2024,1
229478.4,135.1,74.0,Челябинская область,Аргаяш,Аргаяшский,Комсомольская,1698.2,Здание,Нежилое здание,Кирпич,4.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,1973.0,2024,1
480000.0,10666.7,61.0,Ростовская область,Белая Калитва,Белокалитвинский,Коммунистическая,45.0,Помещение,Нежилое помещение,Не указано,1.0,30-50 кв.м,10-50 тыс/кв.м,2024-01-01,,2024,1
29830.0,204.9,63.0,Самарская область,Самара,Не указано,Ленинская,145.6,Здание,Нежилое здание,Кирпич,2.0,100-200 кв.м,До 10 тыс/кв.м,2024-01-01,1917.0,2024,1
832034.4,874.4,27.0,Хабаровский край,Комсомольск-на-Амуре,Не указано,Ленина,951.6,Помещение,Нежилое помещение,Кирпич,1.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,1955.0,2024,1
3168000.0,1501.6,5.0,Республика Дагестан,Махачкала,Не указано,Петра-I,2109.8,Здание,Нежилое здание,Кирпич,5.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,,2024,1
239150.4,372.9,21.0,Чувашская Республика,Чебоксары,Не указано,Новогородская,641.3,Помещение,Нежилое помещение,Кирпич,1.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,2016.0,2024,1
90200.0,1100.0,72.0,Тюменская область,Тюмень,город Тюмень,Виктора Тимофеева,82.0,Помещение,Нежилое помещение,Панели,1.0,50-100 кв.м,До 10 тыс/кв.м,2024-01-01,2023.0,2024,1
15375.0,95.1,2.0,Республика Башкортостан,Николо-Березовка,Краснокамский,Ленина,161.6,Помещение,Нежилое помещение,Кирпич,1.0,100-200 кв.м,До 10 тыс/кв.м,2024-01-01,2013.0,2024,1
300000.0,688.7,39.0,Калининградская область,Неман,Неманский,Подгорная,435.6,Здание,Нежилое здание,Кирпич,2.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,1989.0,2024,1
14310.6,238.1,27.0,Хабаровский край,Амурск,Не указано,Мира,60.1,Помещение,Нежилое помещение,Не указано,2.0,50-100 кв.м,До 10 тыс/кв.м,2024-01-01,1971.0,2024,1
1200000.0,3110.4,16.0,Республика Татарстан,Казань,Не указано,Беломорская,385.8,Здание,Нежилое здание,Кирпич,3.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,2006.0,2024,1
40000.0,57.2,76.0,Ярославская область,Ивняковское,Ярославский,Угличская,699.1,Здание,Нежилое здание,Кирпич,1.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,2022.0,2024,1
4450108.0,2609.9,50.0,Московская область,Булатниковское,Ленинский,Не указано,1705.1,Здание,Нежилое здание,Блоки,2.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,,2024,1
12888.0,60.0,25.0,Приморский край,Партизанск,Не указано,Энергетическая,214.8,Здание,Нежилое здание,Камень,1.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,1954.0,2024,1
45200.0,904.0,61.0,Ростовская область,Гуково,Не указано,Карла Маркса,50.0,Здание,Нежилое здание,Блоки,1.0,30-50 кв.м,До 10 тыс/кв.м,2024-01-01,,2024,1
3000.0,10.7,27.0,Хабаровский край,Хабаровск,Не указано,Эстафетная,281.4,Здание,Нежилое здание,Не указано,1.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,2018.0,2024,1
1200.0,15.0,22.0,Алтайский край,Рубцовск,Не указано,Пролетарская,80.2,Здание,Нежилое здание,Дерево,1.0,50-100 кв.м,До 10 тыс/кв.м,2024-01-01,1926.0,2024,1
1224000.0,18214.3,22.0,Алтайский край,Барнаул,Не указано,Юрина,67.2,Помещение,Нежилое помещение,Кирпич,1.0,50-100 кв.м,10-50 тыс/кв.м,2024-01-01,2023.0,2024,1
6000.0,31.2,75.0,Забайкальский край,Менза,Красночикойский,Центральная,192.0,Здание,Нежилое здание,Дерево,1.0,100-200 кв.м,До 10 тыс/кв.м,2024-01-01,2006.0,2024,1
6707.95,23.2,35.0,Архангельская область,Устье,Усть-Кубинский,Пролетарская,289.3,Помещение,Нежилое помещение,Кирпич,2.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,1969.0,2024,1
75000.0,43.9,12.0,Республика Марий Эл,Йошкар-Ола,Не указано,Волкова,1709.0,Помещение,Нежилое помещение,Кирпич,1.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,1976.0,2024,1
1812000.0,1398.8,2.0,Республика Башкортостан,Чишмы,Чишминский,Тополиная,1295.4,Здание,Нежилое здание,Камень,1.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,2023.0,2024,1
325000.0,1434.2,66.0,Свердловская область,Екатеринбург,Не указано,Академика Ландау,226.6,Помещение,Нежилое помещение,Не указано,1.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,2023.0,2024,1
14989.8,63.8,87.0,Чукотский автономный округ,Анадырь,Не указано,Беринга,235.1,Помещение,Нежилое помещение,Не указано,1.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,1991.0,2024,1
243285.7,2510.7,34.0,Волгоградская область,Волгоград,Не указано,Автомагистральная,96.9,Здание,Нежилое здание,Не указано,1.0,50-100 кв.м,До 10 тыс/кв.м,2024-01-01,2023.0,2024,1
50000.0,42.4,2.0,Республика Башкортостан,Иглино,Иглинский,Зощенко,1177.9,Здание,Нежилое здание,Блоки,1.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,2022.0,2024,1
55000.0,843.6,61.0,Ростовская область,Таганрог,Не указано,Котлостроительная,65.2,Здание,Нежилое здание,Кирпич,1.0,50-100 кв.м,До 10 тыс/кв.м,2024-01-01,2007.0,2024,1
6000.0,41.6,21.0,Чувашская Республика,Малая Таяба,Яльчикский,Садовая,144.2,Здание,Нежилое здание,Кирпич,1.0,100-200 кв.м,До 10 тыс/кв.м,2024-01-01,1971.0,2024,1
50000.0,976.6,23.0,Краснодарский край,Новороссийск,Не указано,Видова,51.2,Здание,Неизвестно,Блоки,1.0,50-100 кв.м,До 10 тыс/кв.м,2024-01-01,,2024,1
12134.2,16.0,66.0,Свердловская область,Красноуфимск,Не указано,Станционная,756.3,Здание,Нежилое здание,Блоки,1.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,,2024,1
4161.0,34.0,74.0,Челябинская область,Аша,Ашинский,40 лет Октября,122.5,Здание,Нежилое здание,Камень,1.0,100-200 кв.м,До 10 тыс/кв.м,2024-01-01,,2024,1
6000.0,20.5,75.0,Забайкальский край,Сахюрта,Агинский,Ленина,292.8,Здание,Нежилое здание,Кирпич,1.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,1976.0,2024,1
6000.0,75.6,42.0,Кемеровская область,Осинники,Не указано,Комсомольский,79.4,Помещение,Нежилое помещение,Кирпич,1.0,50-100 кв.м,До 10 тыс/кв.м,2024-01-01,1998.0,2024,1
4100460.0,1560.0,44.0,Костромская область,Кострома,Не указано,Локомотивная,2628.5,Здание,Нежилое здание,Панели,1.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,2020.0,2024,1
195536.88,529.2,28.0,Амурская область,Белогорск,Не указано,9 Мая,369.5,Помещение,Нежилое помещение,Кирпич,,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,1981.0,2024,1
276895.2,905.5,12.0,Республика Марий Эл,Йошкар-Ола,Не указано,Красноармейская,305.8,Здание,Нежилое здание,Кирпич,1.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,1964.0,2024,1
6604.0,60.1,74.0,Челябинская область,Троицк,Не указано,Сибирская,109.8,Помещение,Нежилое помещение,Кирпич,1.0,100-200 кв.м,До 10 тыс/кв.м,2024-01-01,,2024,1
21480.0,46.7,66.0,Свердловская область,Екатеринбург,Не указано,Ясная,459.8,Помещение,Нежилое помещение,Блоки,1.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,2005.0,2024,1
35000.0,291.2,66.0,Свердловская область,Первоуральск,Не указано,Космонавтов,120.2,Помещение,Нежилое помещение,Не указано,,100-200 кв.м,До 10 тыс/кв.м,2024-01-01,1972.0,2024,1
625200.0,3734.8,22.0,Алтайский край,Барнаул,Не указано,Лазурная,167.4,Помещение,Нежилое помещение,Металл,,100-200 кв.м,До 10 тыс/кв.м,2024-01-01,2011.0,2024,1
12000.0,80.1,48.0,Липецкая область,Пономаревский сельсовет,Измалковский,Центральная,149.8,Здание,Нежилое здание,Блоки,,100-200 кв.м,До 10 тыс/кв.м,2024-01-01,1990.0,2024,1
60000.0,1016.9,57.0,,Мценск,Не указано,Катукова,59.0,Помещение,Нежилое помещение,Кирпич,1.0,50-100 кв.м,До 10 тыс/кв.м,2024-01-01,1976.0,2024,1
10000.0,92.5,23.0,Краснодарский край,Каневская,Каневской,Черноморская,108.1,Здание,Нежилое здание,Блоки,1.0,100-200 кв.м,До 10 тыс/кв.м,2024-01-01,1997.0,2024,1
422475.0,314.8,66.0,Свердловская область,Качканар,Не указано,Гикалова,1342.1,Помещение,Нежилое помещение,Монолит,1.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,2008.0,2024,1
15447075.84,26391.7,25.0,Приморский край,Владивосток,Не указано,Красного Знамени,585.3,Помещение,Нежилое помещение,Железобетон,,Свыше 200 кв.м,10-50 тыс/кв.м,2024-01-01,1994.0,2024,1
110000.0,171.8,23.0,Краснодарский край,Краснодар,Не указано,им. Лавочкина (Пашковский жилой массив т,640.2,Здание,Нежилое здание,Блоки,1.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,2012.0,2024,1
172785.6,1526.4,51.0,Мурманская область,Видяево,Не указано,Центральная,113.2,Помещение,Нежилое помещение,Кирпич,,100-200 кв.м,До 10 тыс/кв.м,2024-01-01,1964.0,2024,1
90000.0,716.0,72.0,Тюменская область,Заводоуковск,Не указано,Шоссейная,125.7,Помещение,Нежилое помещение,Кирпич,1.0,100-200 кв.м,До 10 тыс/кв.м,2024-01-01,1970.0,2024,1
